cluster_id	total_hits	terminal_hits	left_hits	right_hits	terminal_fraction	expected_terminal_fraction	terminal_enrichment	median_width	mean_width	min_width	max_width	n_chromosomes	score
cluster_515	334	4	4	0	0.011976047904191617	0.003920968219582141	3.054359850299401	13.0	19.44610778443114	11	355	1	8.07789657150203
cluster_21	627	5	5	0	0.007974481658692184	0.003920968219582141	2.0338042065390747	14	18.432216905901118	11	547	1	8.005639904902567
cluster_1666	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	340	340	340	340	1	8.000220036479613
cluster_1735	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	338	338	338	338	1	8.000220036479613
cluster_6646	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	178	178	178	178	1	8.000220036479613
cluster_12356	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	43	43	43	43	1	8.000220036479613
cluster_12685	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	41	41	41	41	1	8.000220036479613
cluster_13124	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	39	39	39	39	1	8.000220036479613
cluster_13434	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	38	38	38	38	1	8.000220036479613
cluster_14354	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	36	36	36	36	1	8.000220036479613
cluster_15276	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	35	35	35	35	1	8.000220036479613
cluster_16730	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	33	33	33	33	1	8.000220036479613
cluster_18350	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	29	29	29	29	1	8.000220036479613
cluster_19920	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	26	26	26	26	1	8.000220036479613
cluster_27266	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	23	23	23	23	1	8.000220036479613
cluster_28891	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	22	22	22	22	1	8.000220036479613
cluster_29917	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29919	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29920	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29922	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29923	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29924	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29928	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29929	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29931	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29933	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29934	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29936	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29938	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29939	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29943	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_29944	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_32362	1	1	0	1	1.0	0.003920968219582141	255.03904749999998	20	20	20	20	1	8.000220036479613
cluster_32363	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_32364	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_32365	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_32366	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_32367	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_32368	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_32369	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_32371	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_32372	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_32373	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_32374	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	19	19	19	19	1	8.000220036479613
cluster_33171	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	18	18	18	18	1	8.000220036479613
cluster_33172	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	18	18	18	18	1	8.000220036479613
cluster_33173	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	18	18	18	18	1	8.000220036479613
cluster_33548	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	17	17	17	17	1	8.000220036479613
cluster_33549	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	17	17	17	17	1	8.000220036479613
cluster_33911	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	16	16	16	16	1	8.000220036479613
cluster_33912	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	16	16	16	16	1	8.000220036479613
cluster_33913	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	16	16	16	16	1	8.000220036479613
cluster_34385	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_34386	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_34389	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_34390	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_34391	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_34392	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_34393	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_34394	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_34396	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_34397	1	1	1	0	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_35308	1	1	0	1	1.0	0.003920968219582141	255.03904749999998	15	15	15	15	1	8.000220036479613
cluster_9	345	4	4	0	0.011594202898550725	0.003920968219582141	2.9569744637681157	11	32.344927536231886	11	719	1	7.9375910197827855
cluster_2232	346	4	4	0	0.011560693641618497	0.003920968219582141	2.9484282947976874	17.0	19.566473988439306	11	198	1	7.925113962487296
cluster_5150	35	2	2	0	0.05714285714285714	0.003920968219582141	14.573659857142856	15	19.8	13	183	1	7.922072233687236
cluster_5281	35	2	2	0	0.05714285714285714	0.003920968219582141	14.573659857142856	15	22.8	15	183	1	7.922072233687236
cluster_583	654	5	5	0	0.00764525993883792	0.003920968219582141	1.9498398126911314	15.0	14.405198776758409	11	348	1	7.80318306438792
cluster_2083	1055	6	4	2	0.005687203791469194	0.003920968219582141	1.4504590379146918	17	18.650236966824643	11	246	1	7.758312184404577
cluster_497	153	3	3	0	0.0196078431372549	0.003920968219582141	5.000765637254902	14	18.66013071895425	11	360	1	7.755439757463998
cluster_2332	154	3	3	0	0.01948051948051948	0.003920968219582141	4.968293133116883	20.0	21.123376623376622	12	189	1	7.73195518619054
cluster_790	364	4	4	0	0.01098901098901099	0.003920968219582141	2.8026268956043956	15.0	15.881868131868131	11	344	1	7.707985568897882
cluster_2141	676	5	5	0	0.0073964497041420114	0.003920968219582141	1.8863834874260352	18.0	18.171597633136095	12	228	1	7.646314951420604
cluster_7872	158	3	3	0	0.0189873417721519	0.003920968219582141	4.842513560126582	20.0	23.60126582278481	11	145	1	7.639767532264185
cluster_2304	39	2	2	0	0.05128205128205128	0.003920968219582141	13.078925512820511	20	31.743589743589745	12	190	1	7.630930656521034
cluster_2052	162	3	3	0	0.018518518518518517	0.003920968219582141	4.7229453240740735	11.0	14.462962962962964	11	257	1	7.550273471160037
cluster_672	167	3	3	0	0.017964071856287425	0.003920968219582141	4.581539775449102	14	16.838323353293415	11	344	1	7.441989516682018
cluster_1453	168	3	3	0	0.017857142857142856	0.003920968219582141	4.554268705357142	15.0	18.339285714285715	11	342	1	7.420790921374267
cluster_2091	712	5	3	2	0.007022471910112359	0.003920968219582141	1.7910045470505616	16.0	18.49438202247191	11	241	1	7.403922374083591
cluster_7969	715	5	5	0	0.006993006993006993	0.003920968219582141	1.7834898426573425	15	15.341258741258741	12	132	1	7.384474093089653
cluster_1200	43	2	2	0	0.046511627906976744	0.003920968219582141	11.862281279069766	14	21.488372093023255	11	342	1	7.370149278857249
cluster_503	398	4	4	0	0.010050251256281407	0.003920968219582141	2.5632065075376884	14.0	15.972361809045227	11	358	1	7.3327043922256765
cluster_354	399	4	4	0	0.010025062656641603	0.003920968219582141	2.5567824310776937	14	17.26817042606516	11	477	1	7.322290908894772
cluster_2481	44	2	0	2	0.045454545454545456	0.003920968219582141	11.592683977272726	20.0	24.136363636363637	13	188	1	7.309027807202316
cluster_2214	174	3	3	0	0.017241379310344827	0.003920968219582141	4.397224956896551	19.0	19.54597701149425	11	202	1	7.296653460728461
cluster_650	181	3	3	0	0.016574585635359115	0.003920968219582141	4.227166533149171	14	17.828729281767956	11	345	1	7.158087369258191
cluster_168	754	5	5	0	0.006631299734748011	0.003920968219582141	1.6912403680371353	11.0	15.108753315649867	11	536	1	7.1413562549445695
cluster_634	47	2	2	0	0.0425531914893617	0.003920968219582141	10.852725425531913	14	21.319148936170212	11	345	1	7.134293853305459
cluster_1949	185	3	3	0	0.016216216216216217	0.003920968219582141	4.135768337837837	19	21.686486486486487	11	279	1	7.081740382269501
cluster_1286	49	2	2	0	0.04081632653061224	0.003920968219582141	10.409757040816325	15	22	11	342	1	7.024392332231886
cluster_4023	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	101.0	101	19	183	1	7.005843729565453
cluster_4385	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	101.5	101.5	20	183	1	7.005843729565453
cluster_6422	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	99.5	99.5	19	180	1	7.005843729565453
cluster_6957	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	96.5	96.5	16	177	1	7.005843729565453
cluster_8730	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	59.0	59	24	94	1	7.005843729565453
cluster_9041	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	50.0	50	15	85	1	7.005843729565453
cluster_9539	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	46.5	46.5	23	70	1	7.005843729565453
cluster_9811	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	42.0	42	20	64	1	7.005843729565453
cluster_11907	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	34.5	34.5	24	45	1	7.005843729565453
cluster_12142	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	32.0	32	20	44	1	7.005843729565453
cluster_16283	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	25.0	25	16	34	1	7.005843729565453
cluster_18299	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	27.5	27.5	25	30	1	7.005843729565453
cluster_18932	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	21.5	21.5	15	28	1	7.005843729565453
cluster_24988	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	20.0	20	16	24	1	7.005843729565453
cluster_27075	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	20.0	20	16	24	1	7.005843729565453
cluster_29935	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	20.0	20	20	20	1	7.005843729565453
cluster_29940	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	17.5	17.5	15	20	1	7.005843729565453
cluster_29941	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	17.5	17.5	15	20	1	7.005843729565453
cluster_29942	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	18.0	18	16	20	1	7.005843729565453
cluster_29958	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	17.5	17.5	15	20	1	7.005843729565453
cluster_33748	2	1	1	0	0.5	0.003920968219582141	127.51952374999999	16.5	16.5	16	17	1	7.005843729565453
cluster_530	431	4	4	0	0.009280742459396751	0.003920968219582141	2.3669517169373546	18	18.51972157772622	11	353	1	7.005772130596907
cluster_1705	50	2	2	0	0.04	0.003920968219582141	10.2015619	16.0	23.9	11	340	1	6.971256009390203
cluster_1059	191	3	2	1	0.015706806282722512	0.003920968219582141	4.005848913612565	18	20.272251308900522	11	343	1	6.970844244909774
cluster_23	810	5	5	0	0.006172839506172839	0.003920968219582141	1.574315108024691	13.0	13.385185185185184	11	546	1	6.8209432844219995
cluster_1423	53	2	2	0	0.03773584905660377	0.003920968219582141	9.624114999999998	15	28.37735849056604	12	342	1	6.81854152624463
cluster_2188	811	5	5	0	0.006165228113440197	0.003920968219582141	1.5723739056720096	18	18.62392108508015	11	211	1	6.815501799356697
cluster_183	54	2	2	0	0.037037037037037035	0.003920968219582141	9.445890648148147	12.5	22.833333333333332	11	536	1	6.7697272021359955
cluster_1145	56	2	2	0	0.03571428571428571	0.003920968219582141	9.108537410714284	15.0	21.982142857142858	12	342	1	6.675004731644617
cluster_2102	473	4	4	0	0.008456659619450317	0.003920968219582141	2.1567784143763213	20	19.463002114164905	11	238	1	6.633811985017387
cluster_602	211	3	3	0	0.014218009478672985	0.003920968219582141	3.626147594786729	14	43.649289099526065	11	347	1	6.629433885386684
cluster_1807	212	3	3	0	0.014150943396226415	0.003920968219582141	3.609043125	15.0	17.62264150943396	11	329	1	6.613401799399843
cluster_431	478	4	4	0	0.008368200836820083	0.003920968219582141	2.1342179707112967	14.0	14.395397489539748	11	379	1	6.592422064907797
cluster_1739	58	2	1	1	0.034482758620689655	0.003920968219582141	8.794449913793102	18.0	24.56896551724138	11	338	1	6.583928937220942
cluster_1173	59	2	2	0	0.03389830508474576	0.003920968219582141	8.645391440677965	15	22.016949152542374	14	342	1	6.539679577236261
cluster_1381	59	2	2	0	0.03389830508474576	0.003920968219582141	8.645391440677965	14	20.71186440677966	11	342	1	6.539679577236261
cluster_186	224	3	3	0	0.013392857142857142	0.003920968219582141	3.4157015290178565	15.0	16.419642857142858	11	535	1	6.427927977517849
cluster_1486	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	15	124	15	342	1	6.426483085601628
cluster_1665	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	14	121.66666666666667	11	340	1	6.426483085601628
cluster_2016	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	181	155	16	268	1	6.426483085601628
cluster_2841	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	16	71.33333333333333	13	185	1	6.426483085601628
cluster_9234	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	14	35.666666666666664	13	80	1	6.426483085601628
cluster_9866	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	18	33	18	63	1	6.426483085601628
cluster_10985	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	24	29.666666666666668	16	49	1	6.426483085601628
cluster_11893	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	18	26.333333333333332	15	46	1	6.426483085601628
cluster_12684	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	25	30.333333333333332	25	41	1	6.426483085601628
cluster_12827	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	26	29	20	41	1	6.426483085601628
cluster_15239	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	18	23.333333333333332	16	36	1	6.426483085601628
cluster_18040	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	15	20	15	30	1	6.426483085601628
cluster_23391	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	20	21	18	25	1	6.426483085601628
cluster_23426	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	17	19	15	25	1	6.426483085601628
cluster_27243	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	16	18.333333333333332	15	24	1	6.426483085601628
cluster_29710	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	19	19.666666666666668	19	21	1	6.426483085601628
cluster_29916	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	20	20	20	20	1	6.426483085601628
cluster_29925	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	20	18.666666666666668	16	20	1	6.426483085601628
cluster_29926	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	20	18.333333333333332	15	20	1	6.426483085601628
cluster_29930	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	20	20	20	20	1	6.426483085601628
cluster_32370	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	19	19	19	19	1	6.426483085601628
cluster_33910	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	16	16	16	16	1	6.426483085601628
cluster_34387	3	1	1	0	0.3333333333333333	0.003920968219582141	85.01301583333333	15	14.666666666666666	14	15	1	6.426483085601628
cluster_283	62	2	2	0	0.03225806451612903	0.003920968219582141	8.227066048387096	14.0	27.129032258064516	11	534	1	6.411743967393877
cluster_2444	63	2	1	1	0.031746031746031744	0.003920968219582141	8.096477698412697	19	21.80952380952381	13	188	1	6.3706160377116134
cluster_2325	67	2	2	0	0.029850746268656716	0.003920968219582141	7.613105895522387	16	21.08955223880597	15	189	1	6.213067137745746
cluster_1140	68	2	2	0	0.029411764705882353	0.003920968219582141	7.501148455882352	14.0	18.36764705882353	11	342	1	6.175315508308733
cluster_2748	68	2	2	0	0.029411764705882353	0.003920968219582141	7.501148455882352	183.0	182.41176470588235	146	186	1	6.175315508308733
cluster_2374	243	3	3	0	0.012345679012345678	0.003920968219582141	3.148630216049382	19	20.08230452674897	15	189	1	6.157905209338817
cluster_126	72	2	2	0	0.027777777777777776	0.003920968219582141	7.08441798611111	13.0	25.069444444444443	11	536	1	6.030287829704555
cluster_969	72	2	2	0	0.027777777777777776	0.003920968219582141	7.08441798611111	14.0	19.61111111111111	12	343	1	6.030287829704555
cluster_7937	72	2	2	0	0.027777777777777776	0.003920968219582141	7.08441798611111	20.0	23.444444444444443	15	136	1	6.030287829704555
cluster_1276	4	1	1	0	0.25	0.003920968219582141	63.759761874999995	16.0	97	14	342	1	6.017025775673174
cluster_1536	4	1	1	0	0.25	0.003920968219582141	63.759761874999995	14.5	95.25	11	341	1	6.017025775673174
cluster_2603	4	1	1	0	0.25	0.003920968219582141	63.759761874999995	20.5	61.5	18	187	1	6.017025775673174
cluster_3861	4	1	1	0	0.25	0.003920968219582141	63.759761874999995	18.5	59	16	183	1	6.017025775673174
cluster_3873	4	1	1	0	0.25	0.003920968219582141	63.759761874999995	16.5	58	16	183	1	6.017025775673174
cluster_4668	4	1	1	0	0.25	0.003920968219582141	63.759761874999995	13.0	55	11	183	1	6.017025775673174
cluster_4791	4	1	1	0	0.25	0.003920968219582141	63.759761874999995	15.5	56.75	13	183	1	6.017025775673174
cluster_5976	4	1	0	1	0.25	0.003920968219582141	63.759761874999995	21.5	60	16	181	1	6.017025775673174
cluster_6298	4	1	1	0	0.25	0.003920968219582141	63.759761874999995	21.0	60.25	19	180	1	6.017025775673174
